Gene ID	Gene Name	ERR1736465	ERR1736466	ERR1736467	ERR1736468	ERR1736469	ERR1736470
ENSG00000242876	RN7SL812P	0	0	0	0	0	0
ENSG00000242880		0	1	0	0	0	0
ENSG00000242882	RPL5P11	0	0	0	0	0	0
ENSG00000242887	IGHJ3	0	0	0	0	0	0
ENSG00000242888		0	0	0	0	0	0
ENSG00000242889	RN7SL449P	0	0	0	0	0	0
ENSG00000242893	RN7SL413P	0	0	0	0	0	0
ENSG00000242894	RN7SL634P	0	0	0	0	0	0
ENSG00000242899	RPL7P16	0	0	0	0	0	0
ENSG00000242902	FLNC-AS1	0	0	0	0	0	0
ENSG00000242908	AADACL2-AS1	0	0	0	0	0	0
ENSG00000242911		0	0	0	0	0	0
ENSG00000242912	RN7SL384P	0	0	0	0	0	0
ENSG00000242915	SNRPGP7	0	0	0	0	0	0
ENSG00000242922	RPL21P104	0	0	0	0	0	0
ENSG00000242925	PLCH1-AS2	0	0	0	0	0	0
ENSG00000242928	RN7SL868P	0	0	0	0	0	0
ENSG00000242931	RPL7P49	0	0	0	0	0	0
ENSG00000242936	RPL30P6	0	0	0	0	0	0
ENSG00000242941	RPL12P7	0	0	0	0	0	0
ENSG00000242943	NKAIN1P1	0	0	0	0	0	0
ENSG00000242945	RPL29P32	0	0	0	0	0	0
ENSG00000242948	EPS15P1	0	0	0	0	0	0
ENSG00000242950	ERVW-1	0	0	0	0	0	0
ENSG00000242951		0	0	0	0	0	0
ENSG00000242952	RPSAP3	0	0	0	0	0	0
ENSG00000242953		0	0	0	0	0	0
ENSG00000242958		0	0	0	0	0	0
ENSG00000242960	FTH1P23	13	32	2	40	19	7
ENSG00000242963		0	0	0	0	0	0
ENSG00000242968		0	0	0	0	0	0
ENSG00000242970		3	4	0	2	0	4
ENSG00000242971	RN7SL233P	0	0	0	0	0	0
ENSG00000242973		0	0	0	0	0	0
ENSG00000242976	RN7SL177P	0	0	0	0	0	0
ENSG00000242978	PPIAP83	0	0	0	0	0	0
ENSG00000242979	RPS15AP18	0	0	0	0	0	0
ENSG00000242983	CABYRP1	0	0	0	0	0	0
ENSG00000242985	RN7SL50P	0	0	0	0	0	0
ENSG00000242986	RPL21P99	0	0	0	0	0	0
ENSG00000242989	RN7SL332P	0	0	0	0	0	0
ENSG00000242990	RPL13AP23	0	0	0	0	0	0
ENSG00000242991	RPL7P40	0	0	0	0	0	0
ENSG00000242992	FTH1P4	2	1	6	1	1	1
ENSG00000242993	RPL32P25	0	0	0	0	0	0
ENSG00000242995		0	0	0	0	0	0
ENSG00000242998	RN7SL379P	0	0	0	0	0	0
ENSG00000242999	RN7SL239P	0	0	0	0	0	0
ENSG00000243004		0	0	0	0	0	0
ENSG00000243005	RN7SL16P	0	0	0	0	0	0
ENSG00000243007	RPL12P35	0	0	0	0	2	0
ENSG00000243008		0	0	0	0	0	0
ENSG00000243011	RN7SL266P	0	0	0	0	0	0
ENSG00000243014	PTMAP8	0	0	0	0	0	0
ENSG00000243015	RN7SL737P	0	0	0	0	0	0
ENSG00000243016		0	0	0	0	0	0
ENSG00000243018		0	0	0	0	0	0
ENSG00000243020	RPL7P39	0	3	0	0	0	0
ENSG00000243022	MARK3P3	0	0	0	0	0	0
ENSG00000243023	UBA52P3	0	0	0	0	0	0
ENSG00000243024		0	0	0	0	0	0
ENSG00000243025	MTAPP1	0	0	0	0	0	0
ENSG00000243027	RN7SL354P	0	0	0	0	0	0
ENSG00000243029	RN7SL635P	0	0	0	0	0	0
ENSG00000243033	GAPDHP47	0	0	0	0	0	0
ENSG00000243035	RN7SL810P	0	0	0	0	0	0
ENSG00000243038		0	0	0	0	0	0
ENSG00000243040	RBMY2FP	0	0	0	0	0	0
ENSG00000243044		0	0	0	0	0	0
ENSG00000243048	FTHL18	0	0	0	0	0	0
ENSG00000243049	RN7SL33P	0	0	0	0	0	0
ENSG00000243050	RPL30P10	0	0	0	0	0	0
ENSG00000243051	RN7SL269P	0	0	0	0	0	0
ENSG00000243053	RPL31P58	0	0	0	0	0	0
ENSG00000243055	GK-AS1	0	0	0	0	0	0
ENSG00000243056	EIF4EBP3	0	0	0	0	0	0
ENSG00000243058	RPL39P33	0	0	0	0	0	0
ENSG00000243059	RN7SL400P	0	0	0	0	0	0
ENSG00000243062		0	0	0	0	0	0
ENSG00000243063	IGKV3-7	0	0	0	0	0	0
ENSG00000243064	ABCC13	0	0	0	0	0	0
ENSG00000243066	RN7SL842P	0	0	0	0	0	0
ENSG00000243069	ARHGEF26-AS1	0	33	0	2	3	1
ENSG00000243071		11	12	3	7	4	7
ENSG00000243072		0	0	0	0	0	0
ENSG00000243073	PRAMEF4	0	0	0	0	0	0
ENSG00000243075	RN7SL519P	0	0	0	0	0	0
ENSG00000243081		0	0	0	0	0	0
ENSG00000243083	LINC00870	0	2	0	0	0	0
ENSG00000243085		0	0	0	0	0	0
ENSG00000243089		0	0	0	0	0	0
ENSG00000243094	RPL32P2	0	0	0	0	0	0
ENSG00000243095	RPL3P10	0	0	0	0	0	0
ENSG00000243099		0	0	0	0	0	0
ENSG00000243101	RPS3P7	0	0	0	0	0	0
ENSG00000243103	RN7SL452P	0	0	0	0	0	0
ENSG00000243104	MTND4LP14	0	0	0	0	0	0
ENSG00000243107		0	0	0	0	0	0
ENSG00000243115	RN7SL849P	0	0	0	0	0	0
ENSG00000243116		0	0	0	0	0	0
ENSG00000243122		0	0	0	0	0	0
ENSG00000243124	RN7SL643P	0	0	0	0	0	0
ENSG00000243125	RN7SL807P	0	0	0	0	0	0
ENSG00000243129		0	0	0	0	0	0
ENSG00000243130	PSG11	0	0	0	1	0	0
ENSG00000243136	RN7SL22P	0	0	0	0	0	0
ENSG00000243137	PSG4	16	33	13	146	122	99
ENSG00000243141	RPL23AP66	0	0	0	0	0	0
ENSG00000243144		0	2	0	0	0	0
ENSG00000243147	MRPL33	453	933	407	768	647	809
ENSG00000243149	LINC02040	0	0	0	0	0	0
ENSG00000243150		0	0	0	0	0	0
ENSG00000243154	SYPL1P1	0	0	0	0	0	0
ENSG00000243155		0	0	0	0	0	0
ENSG00000243156	MICAL3	117	250	79	172	203	251
ENSG00000243160		0	30	0	3	0	0
ENSG00000243164		0	0	0	0	0	0
ENSG00000243165		0	0	0	0	0	0
ENSG00000243167	RPS10P28	3	3	0	0	2	1
ENSG00000243171		0	0	0	0	0	0
ENSG00000243173	RN7SL861P	0	0	0	0	0	0
ENSG00000243175	RPSAP36	0	3	0	0	0	3
ENSG00000243176		0	0	0	1	1	1
ENSG00000243179		0	0	0	0	0	0
ENSG00000243181		0	0	0	0	0	0
ENSG00000243187	CCDC39-AS1	0	0	0	0	0	0
ENSG00000243188	HNRNPA1P17	0	0	0	0	0	0
ENSG00000243193	PRKAR2B-AS1	0	0	0	0	0	0
ENSG00000243195	TUBBP11	0	0	0	0	0	0
ENSG00000243197	TUSC7	0	0	0	0	0	0
ENSG00000243199		6	55	3	9	7	8
ENSG00000243207	PPAN-P2RY11	0	0	0	0	0	0
ENSG00000243224		0	0	0	0	0	0
ENSG00000243225		0	0	0	0	0	0
ENSG00000243227	RN7SL55P	0	0	0	0	0	0
ENSG00000243230		0	0	0	0	0	0
ENSG00000243232	PCDHAC2	0	0	0	6	8	12
ENSG00000243234		0	0	0	0	0	0
ENSG00000243236	GSTA9P	0	0	0	0	0	0
ENSG00000243238	IGKV2-30	0	0	0	0	0	0
ENSG00000243243		0	0	0	0	0	0
ENSG00000243244	STON1	19	18	12	25	30	23
ENSG00000243250	RPS6P16	0	0	0	0	0	0
ENSG00000243254	RN7SL350P	0	0	0	0	0	0
ENSG00000243256	RPL30P14	0	0	0	0	0	0
ENSG00000243257	MTCO2P29	0	0	0	0	0	0
ENSG00000243260	RN7SL558P	0	0	0	0	0	0
ENSG00000243264	IGKV2D-29	0	0	0	0	0	0
ENSG00000243265	RPL23AP55	0	0	0	0	0	0
ENSG00000243267	RN7SL614P	0	0	0	0	0	0
ENSG00000243273		0	0	0	0	0	0
ENSG00000243274	RN7SL571P	0	0	0	0	0	0
ENSG00000243276		0	0	0	0	0	0
ENSG00000243279	PRAF2	16	12	7	19	22	17
ENSG00000243280		0	0	0	0	0	0
ENSG00000243284	VSIG8	0	0	0	0	0	0
ENSG00000243287	RPS17P14	0	0	0	0	0	0
ENSG00000243289	AGAP13P	0	0	0	0	0	0
ENSG00000243290	IGKV1-12	0	0	0	0	0	0
ENSG00000243295		0	0	0	0	0	0
ENSG00000243296		0	0	0	0	0	0
ENSG00000243297	RPL31P61	0	0	0	0	0	0
ENSG00000243302		0	1	0	0	0	0
ENSG00000243303		0	0	0	0	0	0
ENSG00000243304		0	0	0	0	0	0
ENSG00000243305		0	0	0	0	0	0
ENSG00000243307	POM121L6P	0	0	0	0	0	0
ENSG00000243312		0	0	0	0	0	0
ENSG00000243313	RN7SL285P	0	0	0	0	0	0
ENSG00000243314		0	0	0	0	0	0
ENSG00000243316	GUCY2GP	0	0	0	0	0	0
ENSG00000243317	STMP1	71	103	52	176	162	131
ENSG00000243319	FGF14-IT1	0	0	0	0	0	0
ENSG00000243321	LINC01998	0	0	0	0	0	0
ENSG00000243323	PTPRVP	0	0	0	0	0	0
ENSG00000243328		0	0	0	0	0	0
ENSG00000243333	RN7SL174P	0	0	0	0	0	0
ENSG00000243335	KCTD7	1	0	2	0	0	0
ENSG00000243338	RN7SL307P	0	0	0	0	0	0
ENSG00000243339	RN7SL738P	0	0	0	0	0	0
ENSG00000243345		0	0	0	0	0	0
ENSG00000243346	RN7SL601P	0	0	0	0	0	0
ENSG00000243347	LINC02045	0	0	0	0	0	0
ENSG00000243349		0	0	0	0	0	0
ENSG00000243352	RN7SL8P	0	0	0	0	0	0
ENSG00000243353	RPS29P19	0	0	0	0	0	0
ENSG00000243355		0	0	0	0	0	0
ENSG00000243359	RN7SL815P	0	0	0	0	0	0
ENSG00000243364	EFNA4	53	80	42	129	106	127
ENSG00000243365	RN7SL278P	0	0	0	0	0	0
ENSG00000243366	RN7SL60P	0	0	0	0	0	0
ENSG00000243368	MCCC1-AS1	0	0	0	0	0	0
ENSG00000243370	RN7SL775P	0	0	0	0	0	0
ENSG00000243373	RN7SL173P	0	0	0	0	0	0
ENSG00000243374	RN7SL72P	0	0	0	0	0	0
ENSG00000243378		0	0	0	0	0	0
ENSG00000243383	RN7SL89P	0	0	0	0	0	0
ENSG00000243384		0	0	0	0	0	0
ENSG00000243385		0	0	0	0	0	0
ENSG00000243388	RPL3P3	0	9	0	0	0	0
ENSG00000243389		0	0	0	0	0	0
ENSG00000243396	RPL32P7	0	0	0	0	0	0
ENSG00000243398	RN7SL141P	0	0	0	0	0	0
ENSG00000243402		0	0	0	0	0	0
ENSG00000243403		2	2	0	0	0	1
ENSG00000243404	RPL35AP32	0	0	0	0	0	0
ENSG00000243406	MRPS31P5	0	0	0	0	0	0
ENSG00000243410	PSMD6-AS1	0	0	0	0	0	0
ENSG00000243414	TICAM2	0	0	0	0	0	0
ENSG00000243415		0	0	0	0	0	0
ENSG00000243417	RPS3AP18	0	0	0	0	0	0
ENSG00000243420	RN7SL734P	0	0	0	0	0	0
ENSG00000243422	RPL23AP49	0	0	0	0	0	0
ENSG00000243423		0	1	0	0	0	0
ENSG00000243424	RN7SL107P	0	0	0	0	0	0
ENSG00000243426	RN7SL454P	0	0	0	0	0	0
ENSG00000243429	OR7E29P	0	0	0	0	0	0
ENSG00000243431	RPL5P30	0	0	0	0	0	0
ENSG00000243433		0	0	0	0	0	0
ENSG00000243437	RN7SL370P	0	0	0	0	0	0
ENSG00000243438	LARP1BP2	0	0	0	0	0	0
ENSG00000243439	RN7SL352P	0	0	0	0	0	0
ENSG00000243445		0	0	0	0	0	0
ENSG00000243446	RN7SL284P	0	0	0	0	0	0
ENSG00000243449	C4orf48	100	123	38	145	165	357
ENSG00000243455	RPS18P13	0	0	0	0	0	0
ENSG00000243466	IGKV1-5	0	0	0	0	0	0
ENSG00000243468	INGX	0	10	1	0	1	0
ENSG00000243469	RPL7P51	0	0	0	0	0	0
ENSG00000243477	NAA80	23	43	16	48	44	33
ENSG00000243478	AOX2P	0	0	0	1	1	0
ENSG00000243479	MNX1-AS1	0	0	0	0	0	0
ENSG00000243480	AMY2A	0	0	0	1	0	0
ENSG00000243483		0	0	0	0	0	0
ENSG00000243485	MIR1302-2HG	0	0	0	0	0	0
ENSG00000243486		0	0	0	0	0	0
ENSG00000243488	RN7SL337P	0	0	0	0	0	0
ENSG00000243489	KRTAP10-11	1	41	0	0	0	2
ENSG00000243491		0	0	0	0	0	0
ENSG00000243494		0	0	0	0	0	0
ENSG00000243495	GMFBP1	0	0	0	0	0	0
ENSG00000243498	UBA52P5	0	0	0	0	0	0
ENSG00000243499	RPS6P21	0	0	0	0	0	0
ENSG00000243501		0	0	0	0	0	0
ENSG00000243503		0	0	0	0	0	0
ENSG00000243504	RPS23P1	0	0	0	0	0	0
ENSG00000243505	RN7SL240P	0	0	0	0	0	0
ENSG00000243507		0	0	0	0	0	0
ENSG00000243508	DNAJB6P7	0	0	1	0	0	0
ENSG00000243509	TNFRSF6B	0	0	0	0	0	0
ENSG00000243510	RN7SL111P	0	0	0	0	0	0
ENSG00000243514	RPL32P33	0	0	0	0	0	0
ENSG00000243516	RPL12P40	0	0	0	0	0	0
ENSG00000243517		0	1	0	1	0	0
ENSG00000243518		0	0	0	0	0	0
ENSG00000243519	IGLVIVOR22-2	0	0	0	0	0	0
ENSG00000243521	RPL5P33	0	0	0	0	0	0
ENSG00000243531		0	0	0	0	0	0
ENSG00000243532	RN7SL19P	0	0	0	0	0	0
ENSG00000243537	RPL32P20	0	0	0	0	0	0
ENSG00000243538	RPS26P28	1	6	0	1	1	3
ENSG00000243539	RN7SL649P	0	0	0	0	0	0
ENSG00000243541	RN7SL104P	0	0	0	0	0	0
ENSG00000243543	WFDC6	0	0	0	0	0	0
ENSG00000243544	RN7SL172P	0	0	0	0	0	0
ENSG00000243546	RN7SL108P	0	0	0	0	0	0
ENSG00000243547	HNRNPKP4	1	0	0	0	0	0
ENSG00000243548	RN7SL101P	0	0	0	0	0	0
ENSG00000243549	RN7SL705P	0	0	0	0	0	0
ENSG00000243550	LINC01214	0	0	0	0	0	0
ENSG00000243554		10	22	10	38	25	34
ENSG00000243560	RN7SL364P	0	0	0	0	0	0
ENSG00000243562	RN7SL838P	0	0	0	0	0	0
ENSG00000243566	UPK3B	0	0	0	0	0	0
ENSG00000243568		0	0	0	0	0	0
ENSG00000243572	LINC02017	0	0	0	0	0	0
ENSG00000243574		0	0	0	0	0	0
ENSG00000243581	RPS29P25	0	0	0	0	0	0
ENSG00000243584		0	0	0	0	0	0
ENSG00000243591	RN7SL282P	0	0	0	0	0	0
ENSG00000243592	RPL17P22	0	0	0	0	0	0
ENSG00000243593	LINC02049	0	0	0	0	0	0
ENSG00000243596		0	0	0	0	0	0
ENSG00000243601	RPL12P24	0	0	0	0	0	0
ENSG00000243607	RPL35AP26	0	0	0	0	0	0
ENSG00000243609	RPS2P44	0	0	0	0	0	0
ENSG00000243613		0	0	0	0	0	0
ENSG00000243620		0	1	0	0	0	0
ENSG00000243621		0	0	0	0	0	0
ENSG00000243627	SMIM34A	0	0	0	0	0	0
ENSG00000243629	LINC00880	0	3	0	1	0	0
ENSG00000243633	RN7SL542P	0	0	0	0	0	0
ENSG00000243635		0	0	0	0	0	0
ENSG00000243636		0	0	0	0	0	0
ENSG00000243641	OR13C7	0	0	0	0	0	0
ENSG00000243642	RN7SL526P	0	0	0	0	0	0
ENSG00000243643	TSPY20P	0	0	0	0	0	0
ENSG00000243646	IL10RB	0	0	0	0	0	0
ENSG00000243648		0	33	0	3	2	0
ENSG00000243649	CFB	0	0	0	0	0	0
ENSG00000243650	RN7SL834P	0	0	0	0	0	0
ENSG00000243655		0	0	0	0	0	0
ENSG00000243658	MTND5P16	0	0	0	0	0	0
ENSG00000243659		0	0	0	0	3	0
ENSG00000243660	ZNF487	10	9	4	31	13	25
ENSG00000243661	WBP1LP1	0	0	0	0	0	0
ENSG00000243663	RPS4XP14	0	0	0	1	0	0
ENSG00000243664	RPS29P12	0	0	0	0	0	0
ENSG00000243667	WDR92	11	12	4	11	18	24
ENSG00000243669	RPL34P23	0	0	0	0	0	0
ENSG00000243671	RN7SL761P	0	0	0	0	0	0
ENSG00000243672	RPS3AP40	0	0	0	0	0	0
ENSG00000243674	OR7E66P	0	0	0	0	0	0
ENSG00000243675	RPL35AP9	0	0	0	0	0	0
ENSG00000243678	NME2	0	2	2	1	1	1
ENSG00000243679		0	0	0	0	0	0
ENSG00000243680	RPL37P23	0	9	0	0	0	0
ENSG00000243686	RPLP1P11	0	0	0	0	0	0
ENSG00000243687	RPL35AP10	0	0	0	0	0	0
ENSG00000243694	LINC02027	0	1	0	0	0	0
ENSG00000243695		0	0	0	0	0	0
ENSG00000243696		0	0	0	0	0	0
ENSG00000243697		0	0	0	0	0	0
ENSG00000243700	RN7SL598P	0	0	0	0	0	0
ENSG00000243701	DUBR	480	614	280	666	603	753
ENSG00000243702	RN7SL638P	0	0	0	0	0	0
ENSG00000243704	RN7SL105P	0	0	0	0	0	0
ENSG00000243705		0	0	0	0	0	0
ENSG00000243708	PLA2G4B	0	0	0	0	0	0
ENSG00000243709	LEFTY1	0	0	0	0	0	0
ENSG00000243710	CFAP57	11	16	6	13	28	10
ENSG00000243711	RPL21P116	1	1	1	0	0	2
ENSG00000243715	CACNA2D3-AS1	0	0	0	0	0	0
ENSG00000243716	NPIPB5	0	1	0	1	1	0
ENSG00000243720	RPL21P127	0	0	0	0	0	0
ENSG00000243721	RPL23AP63	0	0	0	0	0	0
ENSG00000243723	RN7SL393P	0	0	0	0	0	0
ENSG00000243725	TTC4	2120	3047	1545	3067	2585	3182
ENSG00000243729	OR5V1	2	26	0	0	0	0
ENSG00000243730	RPL29P3	0	0	0	0	0	0
ENSG00000243733		0	0	0	0	0	0
ENSG00000243738	RN7SL181P	0	0	0	0	0	0
ENSG00000243742	RPLP0P2	18	39	23	34	13	26
ENSG00000243744		0	5	0	0	0	0
ENSG00000243746	EEF1A1P10	0	0	0	0	0	0
ENSG00000243749	TMEM35B	0	0	0	0	0	1
ENSG00000243753	HLA-L	6	10	4	7	9	5
ENSG00000243758	RPL35AP15	0	0	0	0	0	0
ENSG00000243759	ST13P15	0	1	0	0	0	0
ENSG00000243761	RPL32P4	0	0	0	0	0	0
ENSG00000243762		0	0	0	0	0	0
ENSG00000243766	HOTTIP	0	5	0	2	0	0
ENSG00000243770	RN7SL65P	0	0	0	0	0	0
ENSG00000243771		0	0	0	0	0	0
ENSG00000243772	KIR2DL3	0	0	0	0	0	0
ENSG00000243775	OSTCP1	0	0	0	0	0	0
ENSG00000243777		0	0	0	0	0	0
ENSG00000243779		0	5	0	0	0	0
ENSG00000243780		0	0	0	0	0	0
ENSG00000243781		0	0	0	0	0	0
ENSG00000243782	RN7SL78P	0	0	0	0	0	0
ENSG00000243789	JMJD7	0	0	0	0	0	0
ENSG00000243792	OR7E89P	0	0	0	0	0	0
ENSG00000243794	SNRPCP10	0	0	0	0	0	0
ENSG00000243795	LINC02044	0	0	0	0	0	0
ENSG00000243797		0	0	0	0	0	0
ENSG00000243799	PEX5L-AS1	0	0	0	0	0	0
ENSG00000243801	RN7SL461P	0	0	0	0	0	0
ENSG00000243802		0	0	0	0	0	0
ENSG00000243806	RPL7P18	0	0	0	0	0	0
ENSG00000243810	CFAP61-AS1	0	0	0	0	0	0
ENSG00000243811	APOBEC3D	0	4	0	0	0	0
ENSG00000243813		0	0	0	0	0	0
ENSG00000243817	RN7SL189P	0	0	0	0	0	0
ENSG00000243818		0	2	0	0	0	0
ENSG00000243819	RN7SL832P	0	0	0	0	0	0
ENSG00000243822		0	0	0	0	0	0
ENSG00000243824	RPL12P6	0	1	0	0	0	0
ENSG00000243828		0	0	0	0	0	0
ENSG00000243829		0	0	0	0	0	0
ENSG00000243830		0	0	0	0	0	0
ENSG00000243831		0	0	0	0	0	0
ENSG00000243832	LINC02000	0	0	0	0	0	0
ENSG00000243836	WDR86-AS1	0	0	0	0	0	0
ENSG00000243838	PSMC1P7	0	0	0	0	0	0
ENSG00000243844	RPL17P33	0	0	0	0	0	0
ENSG00000243845	RN7SL30P	0	0	0	0	0	0
ENSG00000243847	RN7SL610P	0	0	0	0	0	0
ENSG00000243849	CFAP44-AS1	0	0	0	0	0	0
ENSG00000243853	ALDH7A1P3	0	0	0	0	0	0
ENSG00000243854	RN7SL67P	0	0	0	0	0	0
ENSG00000243855	RPL12P5	0	0	0	0	0	0
ENSG00000243856	RN7SL551P	0	0	0	0	0	0
ENSG00000243859	RPL5P17	0	3	0	0	0	0
ENSG00000243861		0	0	0	0	0	0
ENSG00000243864	RPS3AP50	0	0	0	0	0	0
ENSG00000243870	RN7SL236P	0	0	0	0	0	0
ENSG00000243871	RN7SL487P	0	0	0	0	0	0
ENSG00000243872	RN7SL464P	0	0	0	0	0	0
ENSG00000243873	HMGB1P36	0	0	0	0	0	0
ENSG00000243877	HMGB1P38	0	0	0	0	0	0
ENSG00000243883	RN7SL419P	0	0	0	0	0	0
ENSG00000243885		0	0	0	0	0	0
ENSG00000243886		0	0	0	0	0	0
ENSG00000243888		0	0	0	0	0	0
ENSG00000243889	TRBV8-1	0	0	0	0	0	0
ENSG00000243894	RPS3AP16	0	0	0	0	0	0
ENSG00000243896	OR2A7	0	0	0	0	0	0
ENSG00000243900	RN7SL320P	0	0	0	0	0	0
ENSG00000243902	ELFN2	0	0	0	0	0	0
ENSG00000243903		0	0	0	0	0	0
ENSG00000243904	RPSAP5	0	0	0	0	0	0
ENSG00000243905	RN7SL679P	0	0	0	0	0	0
ENSG00000243910	TUBA4B	0	0	0	0	0	0
ENSG00000243911	RN7SL430P	0	0	0	0	0	0
ENSG00000243914	RPL5P14	0	0	0	0	0	0
ENSG00000243915	THAP12P2	0	0	0	0	0	0
ENSG00000243916		0	3	0	0	0	0
ENSG00000243918	EIF4BP8	0	0	0	0	0	0
ENSG00000243920	RPS26P24	0	0	0	0	0	0
ENSG00000243925	RPS24P18	0	0	0	0	0	0
ENSG00000243926	TIPARP-AS1	0	0	0	0	0	0
ENSG00000243927	MRPS6	2289	3326	1554	8544	6813	7492
ENSG00000243929		0	0	0	0	0	0
ENSG00000243930	RPS12P21	0	0	0	0	0	0
ENSG00000243939		0	0	0	0	0	0
ENSG00000243943	ZNF512	47	120	56	90	90	68
ENSG00000243944		0	0	0	0	0	0
ENSG00000243945		0	0	0	0	0	0
ENSG00000243951	RN7SL308P	0	0	0	0	0	0
ENSG00000243953		0	0	0	0	0	0
ENSG00000243954	RN7SL743P	0	0	0	0	0	0
ENSG00000243955	GSTA1	0	1	0	1	0	0
ENSG00000243957	RN7SL647P	0	0	0	0	0	0
ENSG00000243959	RN7SL684P	0	0	0	0	0	0
ENSG00000243960		0	0	0	0	0	0
ENSG00000243961	PARAL1	0	0	0	0	0	0
ENSG00000243964	RPL23AP65	0	0	0	0	0	0
ENSG00000243967	NBPF5P	0	0	0	0	0	0
ENSG00000243968	RN7SL402P	0	0	0	0	0	0
ENSG00000243969		0	0	0	0	0	0
ENSG00000243970	PPIEL	0	4	1	9	3	3
ENSG00000243974	VTI1BP1	0	0	0	1	0	0
ENSG00000243976	RN7SL523P	0	0	0	0	0	0
ENSG00000243977	H3P13	0	0	0	0	0	0
ENSG00000243978	RTL9	2	9	1	7	1	3
ENSG00000243979		0	0	0	0	0	0
ENSG00000243980	RN7SL702P	0	0	0	0	0	0
ENSG00000243981		0	3	0	0	0	0
ENSG00000243986	ENO1P3	0	0	0	0	0	0
ENSG00000243988	RPS24P17	0	0	0	0	0	0
ENSG00000243989	ACY1	0	0	0	0	0	0
ENSG00000243991	RN7SL447P	0	0	0	0	0	0
ENSG00000243995		0	0	0	0	0	0
ENSG00000244000		0	0	0	0	0	0
ENSG00000244002	RPSAP39	0	0	0	0	0	0
ENSG00000244003	RN7SL143P	0	0	0	0	0	0
ENSG00000244004	RPS3AP19	0	0	0	0	0	0
ENSG00000244005	NFS1	1181	1684	813	1873	1522	1687
ENSG00000244006	RN7SL799P	0	0	0	0	0	0
ENSG00000244009	B3GAT3P1	0	0	0	0	0	0
ENSG00000244018	RPL35P6	0	0	0	0	0	0
ENSG00000244019	RPS2P24	0	2	0	0	0	0
ENSG00000244020	MT1HL1	0	21	0	1	1	0
ENSG00000244021		0	0	0	0	0	0
ENSG00000244024	LARP7P4	0	0	0	0	0	0
ENSG00000244025	KRTAP19-3	0	16	0	0	0	0
ENSG00000244026	FAM86DP	29	59	24	62	53	88
ENSG00000244031	RPS3AP17	0	0	0	0	0	0
ENSG00000244033	RN7SL228P	0	0	0	0	0	0
ENSG00000244034	RN7SL424P	0	0	0	0	0	0
ENSG00000244036		3	6	9	9	6	11
ENSG00000244038	DDOST	2453	4509	2100	7622	5960	6604
ENSG00000244039		0	0	0	0	0	0
ENSG00000244040	IL12A-AS1	0	0	0	0	0	0
ENSG00000244041	LINC01011	0	0	0	0	0	0
ENSG00000244043	RPS27P27	0	0	0	0	0	0
ENSG00000244044	RN7SL735P	0	0	0	0	0	0
ENSG00000244045	TMEM199	317	452	195	665	561	627
ENSG00000244048	RPS18P6	0	0	0	0	0	0
ENSG00000244050	DEFB109F	0	0	0	0	0	0
ENSG00000244052	RPL5P24	0	0	0	0	0	0
ENSG00000244053	RPL13AP2	0	0	0	0	0	0
ENSG00000244055		0	0	0	0	0	0
ENSG00000244056	RN7SL417P	0	0	0	0	0	0
ENSG00000244057	LCE3C	0	2	0	0	1	0
ENSG00000244060	RPS2P41	0	0	0	0	0	0
ENSG00000244061		0	0	0	0	0	0
ENSG00000244062		0	0	0	0	0	0
ENSG00000244063		0	0	0	0	0	0
ENSG00000244065	MARK2P17	0	0	0	0	0	0
ENSG00000244066	RN7SL148P	0	0	0	0	0	0
ENSG00000244067	GSTA2	0	0	0	0	0	0
ENSG00000244071	RPL9P33	0	0	0	0	0	0
ENSG00000244073	RPS4XP6	0	0	0	0	0	0
ENSG00000244076		0	0	0	0	0	0
ENSG00000244080	RN7SL833P	0	0	0	0	0	0
ENSG00000244081		0	0	0	0	0	0
ENSG00000244083		0	0	0	0	0	0
ENSG00000244086		0	2	0	0	0	0
ENSG00000244088	RPL23AP44	0	0	0	0	0	0
ENSG00000244089	HMGB1P30	0	0	0	0	0	0
ENSG00000244091	RN7SL483P	0	0	0	0	0	0
ENSG00000244094	SPRR2F	0	0	0	0	0	0
ENSG00000244097	RPS4XP17	0	0	0	0	0	0
ENSG00000244099	RPS23P3	0	0	0	0	0	0
ENSG00000244101	HMGN1P10	0	0	0	0	0	0
ENSG00000244104	RN7SL659P	0	0	0	0	0	0
ENSG00000244107	RN7SL250P	0	0	0	0	0	0
ENSG00000244112	RN7SL508P	0	0	0	0	0	0
ENSG00000244113		0	0	0	0	0	0
ENSG00000244115	DNAJC25-GNG10	0	0	0	0	0	0
ENSG00000244116	IGKV2-28	0	0	0	0	0	0
ENSG00000244119	PDCL3P4	0	3	0	3	1	3
ENSG00000244122	UGT1A7	0	0	0	0	0	0
ENSG00000244124	ATP1B3-AS1	0	0	0	0	0	0
ENSG00000244125		0	0	0	0	0	0
ENSG00000244128	LINC01322	0	0	0	0	0	0
ENSG00000244130	UBE2Q2P9	0	0	0	0	0	0
ENSG00000244131	RPSAP51	0	0	0	0	0	0
ENSG00000244134	RPS12P20	0	0	0	0	0	0
ENSG00000244137		0	0	0	0	0	0
ENSG00000244139	RN7SL397P	0	0	0	0	0	0
ENSG00000244142	ATP6V0CP2	0	0	0	0	0	0
ENSG00000244144		0	0	0	0	0	0
ENSG00000244146		0	0	0	0	0	0
ENSG00000244151		0	0	0	0	0	0
